bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	Q02792	RAT1	14|12|9|7	0|0|1|0	-	10.5	8.99961177922	8.17028365259	1.0	0	0	na	na
P32494	NGG1	P40971	LYS14	1|1|1|1	2|3|1|2	-	1.0	0.667471923532	0.604682992985	0.0	0	0	na	na
P32494	NGG1	Q12024	YTM1	25|20|33|24	4|5|4|8	-	25.5	4.18081397445	3.88797714897	0.86	0	0	na	na
P32494	NGG1	P19262	KGD2	2|1|2|2	6|7|6|6	-	1.75	0.37449703646	0.365734150199	0.0	0	0	na	na
P32494	NGG1	P19263	RGR1	9|10|8|10	1|1|1|1	-	9.25	5.05668861993	4.97880468216	0.99	0	0	na	na
P32494	NGG1	Q08886	GPB1	3|3|2|4	10|7|8|12	-	3.0	0.383856597868	0.34712621469	0.0	0	0	na	na
P32494	NGG1	Q12028	APL4	6|5|5|3	3|5|2|2	-	4.75	1.43552249451	1.3003860673	0.01	0	0	na	na
P32494	NGG1	P25560	RER1	1|1|2|1	5|9|3|4	-	1.25	0.361913647038	0.320944451697	0.0	0	0	na	na
P32494	NGG1	P25567	SRO9	16|19|15|19	11|9|9|9	-	17.25	1.71138844784	1.64226453291	0.01	0	0	na	na
P32494	NGG1	P25569	GID7	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P36000	APL2	5|5|4|7	2|2|3|2	-	5.25	1.88705610038	1.78965749438	0.3	0	0	na	na
P32494	NGG1	P36007	SRY1	1|0|0|0	33|27|34|33	-	0.25	0.0376477209874	0.0336437235226	0.0	0	0	na	na
P32494	NGG1	P36006	MYO3	0|1|0|0	0|0|0|0	-	0.25	1.25818248454	1.19404287339	0.0	0	0	na	na
P32494	NGG1	P36009	DHR2	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P36008	TEF4	14|13|12|15	21|31|25|29	-	13.5	0.521084129951	0.490901990853	0.0	0	0	na	na
P32494	NGG1	P11075	SEC7	32|26|30|34	39|58|44|34	-	30.5	0.695037220376	0.646775387817	0.0	0	0	na	na
P32494	NGG1	Q06833	YPR091C	3|0|0|2	0|0|0|0	-	1.25	2.2003515938	1.83512880965	0.26	0	0	na	na
P32494	NGG1	P38786	RPP1	1|0|1|1	0|0|0|0	-	0.75	1.72742127738	1.66274356914	0.0	0	0	na	na
P32494	NGG1	P32565	RPN2	46|49|55|55	55|58|61|64	-	51.25	0.84960926139	0.822291996865	0.0	0	0	na	na
P32494	NGG1	P47116	PTK2	0|0|0|1	0|0|0|1	-	0.25	0.993167798815	0.888272400674	0.0	0	0	na	na
P32494	NGG1	P17121	SAC7	1|0|0|2	0|0|0|0	-	0.75	1.72146009659	1.54734100348	0.18	0	0	na	na
P32494	NGG1	Q03780	YDR239C	1|0|1|4	0|0|0|0	-	1.5	2.45044279936	2.08502158585	0.33	0	0	na	na
P32494	NGG1	P21243	SCL1	2|0|1|1	4|5|8|5	-	1.0	0.300766342964	0.261737976399	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P21242	PRE10	4|1|4|2	22|22|21|16	-	2.75	0.173200870638	0.152055245325	0.0	0	0	na	na
P32494	NGG1	P39958	GDI1	4|3|2|2	2|2|1|1	-	2.75	1.48817785181	1.36431443018	0.16	0	0	na	na
P32494	NGG1	Q06168	SFH1	2|1|2|2	6|4|5|5	-	1.75	0.449750922505	0.414664396954	0.0	0	0	na	na
P32494	NGG1	Q03660	TRS130	4|3|2|3	8|12|5|6	-	3.0	0.455908475969	0.411006410024	0.0	0	0	na	na
P32494	NGG1	Q03661	ESC1	28|30|30|29	1|2|3|2	-	29.25	9.91827063925	8.93156014953	1.0	0	0	na	na
P32494	NGG1	P39954	SAH1	18|14|15|13	28|27|23|28	-	15.0	0.573036588164	0.553887282867	0.0	0	0	na	na
P32494	NGG1	P20447	DBP3	9|8|8|10	6|3|2|3	-	8.75	2.12864875583	1.92301412874	0.36	0	0	na	na
P32494	NGG1	Q03466	EBS1	0|0|1|0	2|2|2|1	-	0.25	0.452763850865	0.394995923791	0.0	0	0	na	na
P32494	NGG1	P06738	GPH1	2|0|0|1	35|37|33|42	-	0.75	0.0455562313149	0.0401922700429	0.0	0	0	na	na
P32494	NGG1	Q03465	RPN4	4|0|6|3	0|0|0|0	-	3.25	4.16261464507	3.37829757574	0.66	0	0	na	na
P32494	NGG1	P20448	HCA4	10|14|12|10	0|1|1|0	-	11.5	8.27864929976	7.36249388293	1.0	0	0	na	na
P32494	NGG1	P20449	DBP5	5|2|1|2	8|16|8|7	-	2.5	0.323773646616	0.276867040192	0.0	0	0	na	na
P32494	NGG1	P38427	TSL1	3|5|2|6	11|7|8|13	-	4.0	0.458320932193	0.39420084733	0.0	0	0	na	na
P32494	NGG1	P38426	TPS3	1|3|1|1	11|13|10|13	-	1.5	0.196636056035	0.180119162323	0.0	0	0	na	na
P32494	NGG1	P39003;P39004	P39003;P39004	0|2|0|0	4|3|2|5	-	0.5	0.337056478738	0.266468894477	0.0	0	0	na	na
P32494	NGG1	P38429	SAP30	1|1|1|1	0|1|1|2	-	1.0	0.995375770536	0.853402209749	0.0	1	1	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q03063	DIG1	0|1|0|0	15|18|20|22	-	0.25	0.0635890572363	0.0570843105851	0.0	0	0	na	na
P32494	NGG1	Q06010	STE23	0|0|4|2	2|0|1|2	-	1.5	1.08590904663	0.722894428078	0.17	0	0	na	na
P32494	NGG1	P25359	RRP43	9|6|8|4	0|0|1|0	-	6.75	6.0555270241	5.48001433826	0.99	0	0	na	na
P32494	NGG1	Q01919	KIN4	1|1|1|1	0|2|1|0	-	1.0	1.14829148849	1.00666543614	0.0	0	0	na	na
P32494	NGG1	P38353	SSH1	1|1|2|1	1|1|1|1	-	1.25	1.11526292619	1.08473570012	0.04	0	0	na	na
P32494	NGG1	P15801	MIP1	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P0CX82;P0CX83	P0CX82;P0CX83	39|42|42|45	22|26|25|22	-	42.0	1.71237020276	1.66891909064	0.0	0	0	na	na
P32494	NGG1	P38079	YRO2	0|1|0|1	0|1|1|0	-	0.5	1.00230653574	0.851022108983	0.0	0	0	na	na
P32494	NGG1	P39940	RSP5	3|4|0|6	4|3|0|3	-	3.25	1.20774593695	0.792418657367	0.09	0	0	na	na
P32494	NGG1	Q04947	RTN1	4|3|5|4	5|12|6|9	-	4.0	0.553834881793	0.497397144099	0.0	0	0	na	na
P32494	NGG1	P34087	RPB7	4|2|4|2	0|1|0|0	-	3.0	3.19758698311	2.91929460317	0.86	0	0	na	na
P32494	NGG1	P25087	ERG6	4|1|4|1	17|19|17|7	-	2.5	0.215267485486	0.167400159537	0.0	0	0	na	na
P32494	NGG1	Q04307	RPC11	2|2|2|1	0|0|0|0	-	1.75	2.73020034983	2.68837953226	0.81	0	0	na	na
P32494	NGG1	P28777	ARO2	5|6|8|7	6|6|7|7	-	6.5	0.984881967152	0.935130252036	0.0	0	0	na	na
P32494	NGG1	P24280	SEC14	0|0|1|0	11|9|11|11	-	0.25	0.107931789779	0.0967744481236	0.0	0	0	na	na
P32494	NGG1	Q08234	YOL075C	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P18239	PET9	0|0|0|1	5|7|2|4	-	0.25	0.228142386269	0.190324504131	0.0	0	0	na	na
P32494	NGG1	Q08235	BRX1	15|10|13|13	0|1|0|2	-	12.75	7.80199697518	6.7979951879	1.0	0	0	na	na
P32494	NGG1	P17558	PET123	0|0|2|2	0|1|0|1	-	1.0	1.33241421171	1.04507427784	0.3	0	0	na	na
P32494	NGG1	P17555	SRV2	2|0|0|0	1|7|3|3	-	0.5	0.334124587103	0.25003358363	0.0	0	0	na	na
P32494	NGG1	P0C2H6;P0C2H7	P0C2H6;P0C2H7	40|37|43|43	21|25|26|29	-	40.75	1.5644333091	1.4921939121	0.0	0	0	na	na
P32494	NGG1	P17890	RPC31	4|5|3|4	3|5|5|4	-	4.0	0.944172823924	0.868177945838	0.0	0	0	na	na
P32494	NGG1	P13586	PMR1	0|0|0|1	0|3|1|1	-	0.25	0.560991752532	0.4524935146	0.0	0	0	na	na
P32494	NGG1	P53076	VID30	2|3|4|4	3|4|6|3	-	3.25	0.836743777062	0.76672961775	0.0	0	0	na	na
P32494	NGG1	P39005	KRE9	3|2|2|1	1|2|1|2	-	2.0	1.19511500645	1.09422670882	0.06	0	0	na	na
P32494	NGG1	P39002	FAA3	8|6|8|8	5|6|5|7	-	7.5	1.24129824992	1.20064252983	0.0	0	0	na	na
P32494	NGG1	P53072	TAN1	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	P39001	UME6	8|10|5|12	0|0|1|0	-	8.75	7.62444011936	6.85404124589	0.99	0	0	na	na
P32494	NGG1	P39008	POP2	2|2|1|2	2|3|1|2	-	1.75	0.915768389043	0.817954718515	0.0	0	0	na	na
P32494	NGG1	P53968	CRZ1	7|6|6|12	2|2|2|3	-	7.75	2.64326653323	2.46478601627	0.52	0	0	na	na
P32494	NGG1	P32481	GCD11	37|33|32|34	49|49|40|48	-	34.0	0.726136952343	0.703237385363	0.0	0	0	na	na
P32494	NGG1	P32480	HIR2	1|4|3|3	0|3|0|1	-	2.75	1.91607948479	1.55669883764	0.47	0	0	na	na
P32494	NGG1	P32486	KRE6	6|7|11|10	10|10|12|9	-	8.5	0.82974792727	0.780068823548	0.0	0	0	na	na
P32494	NGG1	P32485	HOG1	3|0|0|0	5|7|10|9	-	0.75	0.195582845416	0.145066432059	0.0	0	0	na	na
P32494	NGG1	P32494	NGG1	125|118|130|112	2|4|1|4	-	121.25	32.5017038189	28.2304375846	1.0	1	1	na	na
P32494	NGG1	P00817	IPP1	14|13|11|15	16|12|14|13	-	13.25	0.947242591383	0.890375705054	0.0	0	0	na	na
P32494	NGG1	P17423	THR1	2|2|2|1	11|9|8|10	-	1.75	0.259602221352	0.246837396313	0.0	0	0	na	na
P32494	NGG1	P32804	ZRT1	5|4|5|5	10|8|8|9	-	4.75	0.579896528046	0.554256423185	0.0	0	0	na	na
P32494	NGG1	P32802	EMP70	4|1|1|6	4|10|7|7	-	3.0	0.492096625531	0.381604989532	0.0	0	0	na	na
P32494	NGG1	P38840	ARO9	41|46|42|30	28|34|27|24	-	39.75	1.38041871296	1.29714778982	0.0	0	0	na	na
P32494	NGG1	Q6WNK7	SUS1	15|17|27|19	0|0|1|1	-	19.5	13.3797450995	11.744100897	1.0	1	1	 || pubmed:21734642|pubmed:16855026|pubmed:14718168|pubmed:18923079 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:21734642|pubmed:16855026|pubmed:14718168|pubmed:18923079 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P00560	PGK1	35|28|31|40	64|62|67|62	-	33.5	0.522126242042	0.503561225321	0.0	0	0	na	na
P32494	NGG1	Q05854	YLR278C	0|1|1|1	8|8|7|10	-	0.75	0.188743875673	0.175681537579	0.0	0	0	na	na
P32494	NGG1	P53251	SLX9	8|8|8|9	0|0|0|0	-	8.25	9.1258372693	9.11786101804	1.0	0	0	na	na
P32494	NGG1	Q9URQ5	HTL1	2|2|2|2	2|3|2|3	-	2.0	0.852165586891	0.818038722504	0.0	0	0	na	na
P32494	NGG1	P53256	RRP46	5|3|4|6	5|6|3|6	-	4.5	0.905845983615	0.808185655791	0.0	0	0	na	na
P32494	NGG1	P53254	UTP22	47|52|56|55	2|1|2|3	-	52.5	17.4731904015	15.5557864014	1.0	0	0	na	na
P32494	NGG1	P25623	SYP1	10|8|9|8	1|3|2|2	-	8.75	3.22445775936	2.90585708951	0.86	0	0	na	na
P32494	NGG1	P25627	BUD23	1|0|1|0	0|0|0|0	-	0.5	1.48641410338	1.40455360771	0.0	0	0	na	na
P32494	NGG1	P32660	DNF1	0|0|1|3	0|2|0|0	-	1.0	1.34297725879	1.02791072835	0.25	0	0	na	na
P32494	NGG1	Q04867	YMR310C	3|1|0|1	0|0|0|0	-	1.25	2.21752690434	1.98302657861	0.43	0	0	na	na
P32494	NGG1	P23248	RPS1B	25|26|20|24	14|19|14|17	-	23.75	1.44157186841	1.39063531706	0.0	0	0	na	na
P32494	NGG1	P41832	BNI1	0|2|0|1	1|5|3|2	-	0.75	0.473718286537	0.366766282152	0.0	0	0	na	na
P32494	NGG1	P54858	DOS2	0|0|0|1	14|15|15|9	-	0.25	0.0869435908924	0.0753848047893	0.0	0	0	na	na
P32494	NGG1	P25847	MSH2	5|10|6|11	19|22|18|19	-	8.0	0.43530465269	0.412252182881	0.0	0	0	na	na
P32494	NGG1	P20053	PRP4	2|0|0|0	1|0|0|2	-	0.5	0.842366312009	0.650910095807	0.11	0	0	na	na
P32494	NGG1	P07283	SEC53	11|7|4|0	14|11|11|10	-	5.5	0.512671852877	0.35652995183	0.0	0	0	na	na
P32494	NGG1	P07284	SES1	5|2|3|4	30|25|31|24	-	3.5	0.15420889849	0.142875906218	0.0	0	0	na	na
P32494	NGG1	Q12250	RPN5	22|26|27|27	20|26|19|20	-	25.5	1.17951916544	1.15278508981	0.0	0	0	na	na
P32494	NGG1	Q04636	POB3	67|65|68|62	10|8|6|6	-	65.5	7.70934760182	7.26929149686	1.0	0	1	na	 || pubmed:21179020 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P37838	NOP4	27|32|29|41	0|1|0|0	-	32.25	26.5681488799	24.691191459	1.0	0	0	na	na
P32494	NGG1	Q99394	TRS33	0|0|0|1	0|1|1|0	-	0.25	0.829694624905	0.712723242984	0.0	0	0	na	na
P32494	NGG1	P41903	TES1	0|1|0|0	0|0|0|0	-	0.25	1.25818248454	1.19404287339	0.0	0	0	na	na
P32494	NGG1	Q06338	BCP1	2|0|1|2	0|0|0|0	-	1.25	2.20787419997	2.0296576814	0.47	0	0	na	na
P32494	NGG1	Q08224	THI20	118|104|103|107	0|2|0|2	-	108.0	54.5944353001	46.8725584398	1.0	0	0	na	na
P32494	NGG1	P19659	GAL11	5|4|5|7	1|3|1|2	-	5.25	2.26315621074	2.06189372199	0.52	0	0	na	na
P32494	NGG1	P38631	FKS1	41|42|53|68	59|62|53|59	-	51.0	0.863322966593	0.834963319954	0.0	0	0	na	na
P32494	NGG1	P0CX39;P0CX40	P0CX39;P0CX40	46|46|50|37	20|19|18|24	-	44.75	2.12233550474	2.02645418108	0.3	0	0	na	na
P32494	NGG1	Q03323	SDC1	1|1|1|1	0|0|0|0	-	1.0	1.98560376191	1.985387109	0.0	0	0	na	na
P32494	NGG1	Q12389	DBP10	16|13|16|15	0|0|0|0	-	15.0	15.754105563	15.7276601734	1.0	0	0	na	na
P32494	NGG1	P42838	LEM3	0|0|0|1	6|5|5|8	-	0.25	0.176923852282	0.158628483653	0.0	0	0	na	na
P32494	NGG1	P40989	GSC2	4|2|5|6	3|6|7|2	-	4.25	0.936346172593	0.779344188088	0.0	0	0	na	na
P32494	NGG1	P40988	FET4	32|40|31|36	3|5|2|3	-	34.75	8.38980961118	7.65522707066	1.0	0	0	na	na
P32494	NGG1	O13539	THP2	3|1|1|1	2|3|3|1	-	1.5	0.758337749319	0.642101456565	0.0	0	0	na	na
P32494	NGG1	P31244	RAD16	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	P40986	CDC1	2|2|2|2	0|2|0|1	-	2.0	1.73104233396	1.51932044368	0.46	0	0	na	na
P32494	NGG1	Q12386	ARP8	0|1|1|1	1|2|4|2	-	0.75	0.533713262789	0.45524407265	0.0	0	0	na	na
P32494	NGG1	P38086	RDH54	0|0|2|0	0|0|0|0	-	0.5	1.49393670956	1.3134059978	0.09	0	0	na	na
P32494	NGG1	P33755	NPL4	2|0|0|0	0|0|0|0	-	0.5	1.47889149721	1.30671452574	0.11	0	0	na	na
P32494	NGG1	P42833;Q7LHG5;Q99315	P42833;Q7LHG5;Q99315	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P40962	RTS2	0|0|0|2	0|0|0|0	-	0.5	1.48201434799	1.30811189923	0.15	0	0	na	na
P32494	NGG1	P36102	PAN3	0|0|0|1	2|2|2|1	-	0.25	0.450599395642	0.393806055075	0.0	0	0	na	na
P32494	NGG1	P36103	YKL023W	4|5|6|8	0|0|0|0	-	5.75	6.65856293772	6.51094619863	1.0	0	0	na	na
P32494	NGG1	P40969	CEP3	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P36104	SWD2	3|3|2|3	3|3|2|3	-	2.75	0.991087052591	0.930298946073	0.0	0	0	na	na
P32494	NGG1	P36105	RPL14A	29|46|42|36	19|19|20|16	-	38.25	1.98834681908	1.86923948263	0.26	0	0	na	na
P32494	NGG1	Q12030	TAF10	28|23|24|26	6|5|7|7	-	25.25	3.54433412123	3.29590247697	0.86	1	1	 || pubmed:12052880|pubmed:12446794|pubmed:9844640|pubmed:16554755 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:12052880|pubmed:12446794|pubmed:9844640|pubmed:16554755 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P40185	MMF1	1|1|1|0	4|3|4|6	-	0.75	0.330855501316	0.290983360892	0.0	0	0	na	na
P32494	NGG1	Q12034	SLF1	3|3|3|1	1|1|1|2	-	2.5	1.54340819228	1.41440543341	0.25	0	0	na	na
P32494	NGG1	P33441	MFT1	1|0|2|1	0|1|0|2	-	1.0	1.13959917541	0.930432551895	0.18	0	0	na	na
P32494	NGG1	P33442	RPS1A	49|43|43|44	26|30|29|31	-	44.75	1.50114985435	1.46200840753	0.0	0	0	na	na
P32494	NGG1	P04802	DPS1	5|3|4|1	37|36|36|33	-	3.25	0.114853727648	0.104062244927	0.0	0	0	na	na
P32494	NGG1	P48164	RPS7B	43|42|42|35	25|28|22|25	-	40.5	1.57738292421	1.53362840509	0.0	0	0	na	na
P32494	NGG1	P04801	THS1	18|12|11|18	55|49|49|55	-	14.75	0.291060047692	0.27488044969	0.0	0	0	na	na
P32494	NGG1	P04806	HXK1	3|3|2|3	8|14|14|12	-	2.75	0.285651733699	0.258467294716	0.0	0	0	na	na
P32494	NGG1	P04807	HXK2	2|2|3|3	18|17|20|14	-	2.5	0.188758169951	0.176240606746	0.0	0	0	na	na
P32494	NGG1	P16862	PFK2	18|19|14|14	53|49|47|47	-	16.25	0.340313911756	0.329327385103	0.0	0	0	na	na
P32494	NGG1	Q08965	BMS1	52|36|40|44	2|2|0|0	-	43.0	21.8329016427	18.6323932296	1.0	0	0	na	na
P32494	NGG1	P40366	DLS1	0|1|0|0	3|2|3|3	-	0.25	0.333552874715	0.293119224657	0.0	0	0	na	na
P32494	NGG1	P40362	UTP18	22|19|21|23	0|0|2|0	-	21.25	14.3662728589	12.8769372278	1.0	0	0	na	na
P32494	NGG1	P38632	MMS21	1|0|0|1	0|1|0|1	-	0.5	0.998292192662	0.851787695976	0.0	0	0	na	na
P32494	NGG1	P38985	SRP14	6|4|7|7	1|4|3|1	-	6.0	2.13379455778	1.86671768173	0.4	0	0	na	na
P32494	NGG1	P51534	SHE4	0|0|1|0	10|9|9|4	-	0.25	0.138162999042	0.114508343219	0.0	0	0	na	na
P32494	NGG1	Q06178	NMA1	7|5|4|7	3|0|3|1	-	5.75	2.36697744312	1.91696596771	0.59	0	0	na	na
P32494	NGG1	Q06177	TMA10	0|0|1|2	0|0|0|1	-	0.75	1.38369058703	1.16547051027	0.31	0	0	na	na
P32494	NGG1	P31755	OCH1	3|2|0|2	3|1|2|3	-	1.75	0.829196703423	0.652077353388	0.0	0	0	na	na
P32494	NGG1	P20457	PRI2	0|1|1|1	1|0|1|1	-	0.75	0.987426155822	0.829050493373	0.0	0	0	na	na
P32494	NGG1	Q06488	RSC2	14|12|10|9	0|1|1|1	-	11.25	6.92676862496	5.98804040537	1.0	0	0	na	na
P32494	NGG1	P20459	SUI2	19|19|15|14	13|12|10|15	-	16.75	1.29853188555	1.22473595529	0.0	0	0	na	na
P32494	NGG1	P30624	FAA1	10|11|5|7	39|58|36|35	-	8.25	0.214324823172	0.195786870426	0.0	0	0	na	na
P32494	NGG1	P25368	RRP7	12|9|14|9	1|2|1|0	-	11.0	5.95428510037	5.03633547763	0.99	0	0	na	na
P32494	NGG1	P40561	SGN1	1|2|1|0	24|26|28|29	-	1.0	0.0720221207679	0.0648664645014	0.0	0	0	na	na
P32494	NGG1	P25367	RNQ1	7|6|5|3	8|8|9|8	-	5.25	0.666497142461	0.626796880228	0.0	0	0	na	na
P32494	NGG1	P40562	MPH1	1|1|0|0	0|0|0|0	-	0.5	1.49762823314	1.41241089466	0.0	0	0	na	na
P32494	NGG1	P23900	FPS1	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	P38748	ETP1	1|0|0|0	0|0|0|1	-	0.25	0.991918202964	0.8875653702	0.0	0	0	na	na
P32494	NGG1	P49687	NUP145	1|0|0|1	0|3|1|0	-	0.5	0.754323942351	0.613236204218	0.0	0	0	na	na
P32494	NGG1	P51401	RPL9B	31|35|33|32	21|18|16|17	-	32.75	1.75112726358	1.70938376506	0.01	0	0	na	na
P32494	NGG1	P51402	RPL37B	20|17|20|19	14|16|18|14	-	19.0	1.19071470421	1.15322224664	0.0	0	0	na	na
P32494	NGG1	P38742	NPR3	28|26|30|32	0|0|0|0	-	29.0	29.53850577	29.4865320269	1.0	0	0	na	na
P32494	NGG1	Q04651	ERV41	1|0|0|2	1|2|3|2	-	0.75	0.572024410779	0.463670673941	0.0	0	0	na	na
P32494	NGG1	P38166	SFT2	1|0|0|0	0|2|0|0	-	0.25	0.844952288092	0.729044009448	0.0	0	0	na	na
P32494	NGG1	P38167	ECM21	0|0|0|2	1|1|0|1	-	0.5	0.851959394552	0.658650535655	0.09	0	0	na	na
P32494	NGG1	P38164	SEA4	22|17|24|26	1|0|0|2	-	22.25	13.01539233	11.2887898059	1.0	0	0	na	na
P32494	NGG1	P38165	RTG3	3|4|2|2	9|6|5|7	-	2.75	0.479796972944	0.438363933254	0.0	0	0	na	na
P32494	NGG1	Q07979	RSC58	11|9|4|5	0|1|1|1	-	7.25	4.66998775808	3.8363416313	0.93	0	0	na	na
P32494	NGG1	P39744	NOC2	32|28|30|33	0|0|1|0	-	30.75	24.7593282836	23.1414415576	1.0	0	0	na	na
P32494	NGG1	P14126	RPL3	120|117|131|126	66|75|58|67	-	123.5	1.82061346797	1.77066276643	0.28	0	0	na	na
P32494	NGG1	P31116	HOM6	6|4|3|4	23|30|24|27	-	4.25	0.19209204543	0.183318035845	0.0	0	0	na	na
P32494	NGG1	P02557	TUB2	14|13|15|13	65|76|80|86	-	13.75	0.186820622862	0.178755181742	0.0	0	0	na	na
P32494	NGG1	P07703	RPC40	14|13|11|11	23|25|31|24	-	12.25	0.48688746693	0.469657824492	0.0	0	0	na	na
P32494	NGG1	P14120	RPL30	8|8|8|7	5|5|6|5	-	7.75	1.37827649877	1.33261290626	0.0	0	0	na	na
P32494	NGG1	Q12532	RQC2	48|49|49|45	6|2|2|4	-	47.75	10.6185737218	9.44664575195	1.0	0	0	na	na
P32494	NGG1	Q00416	SEN1	29|21|27|34	0|0|0|0	-	27.75	28.2281483796	27.949236792	1.0	0	0	na	na
P32494	NGG1	Q01448	HPC2	1|1|1|0	0|0|0|0	-	0.75	1.74459658792	1.67709722557	0.0	0	0	na	na
P32494	NGG1	P38291	POP7	1|1|0|1	0|0|0|0	-	0.75	1.73863540713	1.67204521009	0.0	0	0	na	na
P32494	NGG1	P53840	TOF1	1|0|0|0	0|1|0|0	-	0.25	1.00486807492	0.902098528691	0.0	0	0	na	na
P32494	NGG1	P31377	SYN8	13|12|11|9	0|0|1|0	-	11.25	9.58307548226	8.88523291616	1.0	0	0	na	na
P32494	NGG1	P31373	CYS3	6|5|5|5	15|17|14|11	-	5.25	0.40485056241	0.377327263112	0.0	0	0	na	na
P32494	NGG1	P35691	TMA19	5|5|5|3	14|14|15|13	-	4.5	0.362138897406	0.348161420257	0.0	0	0	na	na
P32494	NGG1	Q03619;Q12088	Q03619;Q12088	2|0|0|1	1|1|1|1	-	0.75	0.859161148908	0.764090145151	0.02	0	0	na	na
P32494	NGG1	P52286	SKP1	13|9|15|12	15|18|18|17	-	12.25	0.723502383315	0.694241512495	0.0	0	0	na	na
P32494	NGG1	P20604	SIT4	3|2|3|2	5|5|8|4	-	2.5	0.528161384324	0.48499168007	0.0	0	0	na	na
P32494	NGG1	P41805	RPL10	64|51|53|61	31|37|27|36	-	57.25	1.70199975079	1.6283346885	0.03	0	0	na	na
P32494	NGG1	P00950	GPM1	23|22|23|29	107|100|102|99	-	24.25	0.2407330864	0.233017593387	0.0	0	0	na	na
P32494	NGG1	P47037	SMC3	71|54|72|75	6|5|2|6	-	68.0	11.8357783153	10.2133785735	1.0	0	0	na	na
P32494	NGG1	Q08421	ETT1	2|1|1|0	7|11|8|6	-	1.0	0.221449049138	0.192662654576	0.0	0	0	na	na
P32494	NGG1	P47035	NET1	30|25|30|23	0|2|1|1	-	27.0	13.9433961884	11.9002768618	1.0	0	0	na	na
P32494	NGG1	Q03690	CLU1	50|51|49|56	36|46|38|43	-	51.5	1.24154358852	1.20402321474	0.0	0	0	na	na
P32494	NGG1	Q03921	DOP1	5|5|4|5	18|16|11|13	-	4.75	0.366937620508	0.343972956664	0.0	0	0	na	na
P32494	NGG1	P21538	REB1	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	P39015	STM1	94|90|102|93	52|62|55|67	-	94.75	1.57353152472	1.52438147807	0.2	0	0	na	na
P32494	NGG1	P39010	AKR1	6|5|5|4	0|6|0|4	-	5.0	1.74367838149	1.40169118976	0.16	0	0	na	na
P32494	NGG1	P24583	PKC1	0|0|0|1	2|2|1|1	-	0.25	0.498031065737	0.445653473219	0.0	0	0	na	na
P32494	NGG1	P32905	RPS0A	3|1|1|0	0|0|0|0	-	1.25	2.22348808513	1.98901821145	0.44	0	0	na	na
P32494	NGG1	P32902	MRP4	1|0|1|0	19|16|15|17	-	0.5	0.0835709441078	0.0763278281685	0.0	0	0	na	na
P32494	NGG1	P32900	SKG6	0|1|1|0	4|1|3|3	-	0.5	0.396596148731	0.32108740314	0.0	0	0	na	na
P32494	NGG1	P32476	ERG1	2|0|3|0	15|22|26|3	-	1.25	0.126467117895	0.0835351322293	0.0	0	0	na	na
P32494	NGG1	P32473	PDB1	3|1|1|2	9|9|13|8	-	1.75	0.250135152773	0.227705663398	0.0	0	0	na	na
P32494	NGG1	P32471	EFB1	4|3|2|2	4|5|6|6	-	2.75	0.591954939779	0.544899087917	0.0	0	0	na	na
P32494	NGG1	P51862	ROM2	3|5|2|5	0|0|0|0	-	3.75	4.70822224802	4.50934602229	0.91	1	1	 || pubmed:22344253 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:22344253 ||  ||  ||  ||  ||  ||  ||  || 
